,id,prod_id,prod_name,areabrand_name,prod_detail,cid,first_cat,agri_firstcat,sepcial_name,Geodict,NotGeodict,final_Prod,final_label
518,519,562000000000.0,安徽合肥巢湖特产即食鱼干海味零食鳗鱼丝熟食鳗鱼干香辣零食100g,巢湖市鳗鱼,"{""groupProps"":[{""基本信息"":[{""生产日期"":""2018年09月03日 至 2018年09月03日""},{""生产许可证编号"":""SC12234018105967""},{""产品标准号"":"" GB10136-2015""},{""厂名"":""巢湖市巢鱼乡食品有限公司""},{""厂址"":""安徽省巢湖市散兵镇高林居委会大塘村东07幢""},{""厂家联系方式"":""15056229950""},{""配料表"":""见外包装""},{""储藏方法"":""见包装盒""},{""保质期"":""365""},{""食品添加剂"":""见外包装""},{""品牌"":""巢鱼乡""},{""城市"":""巢湖市""},{""产地"":""中国大陆""},{""省份"":""安徽省""},{""包装方式"":""包装""},{""水产类品种"":""其他/other""},{""鱼制品种类"":""鱼片""},{""净含量"":""100g""}]}]}",1080102009,食品保健,水产,,,,,0
519,520,542000000000.0,正宗西藏手撕风干牦牛肉干 高原特产 地道 散装 麻辣味 500克包邮,西藏牦牛肉干,"{""groupProps"":[{""基本信息"":[{""生产日期"":""2016年11月08日 至 2016年11月08日""},{""生产许可证编号"":""QS542616010009""},{""厂名"":""西藏林芝藏家土特产有限公司""},{""厂址"":""西藏林芝地区八一镇新区""},{""配料表"":""牦牛肉、食用盐、植物香辛料""},{""保质期"":""90""},{""包装方式"":""散装""},{""肉类产品"":""牛肉干""},{""食品工艺"":""风干""},{""产地"":""中国大陆""},{""省份"":""西藏自治区""},{""城市"":""林芝地区""},{""特产品类"":""西藏牦牛肉干""},{""口味"":""香辣,麻辣味,五香""},{""品牌"":""藏家""},{""系列"":""风干牦牛肉干""},{""净含量"":""500g""}]}]}",1080102009,食品保健,畜禽,西藏牦牛肉干,,,西藏牦牛肉干,1
520,521,556000000000.0,东台农家小葱新鲜红葱现挖现卖火葱非转基因香葱熬制葱油烧菜佐料,盐城红葱,"{""groupProps"":[{""基本信息"":[{""产地"":""中国大陆""},{""省份"":""江苏省""},{""城市"":""盐城市""},{""包装方式"":""食用农产品""},{""售卖方式"":""产地直销""},{""套餐份量"":""2人份""},{""套餐周期"":""1周""},{""配送频次"":""1周2次""},{""品种"":""小葱""},{""净含量"":""500g""}]}]}",1080301004,食品保健,0,,,,,0
521,522,551000000000.0,承德特产 山楂制品礼盒 劲达山楂 山楂干   零食,河北山楂,"{""groupProps"":[{""基本信息"":[{""生产日期"":""2017年05月13日 至 2017年05月13日""},{""生产许可证编号"":""QS130817010394""},{""厂名"":""承德亿美达食品有限公司""},{""厂址"":""河北省承德市兴隆县大杖子乡车河堡村""},{""厂家联系方式"":""13730146411""},{""配料表"":""山楂  水  白砂糖""},{""保质期"":""365""},{""食品添加剂"":""柠檬酸""},{""包装方式"":""包装""},{""产地"":""中国大陆""},{""省份"":""河北省""},{""净含量"":""2400g""}]}]}",1080102007,食品保健,水果,,,,,0
522,523,540000000000.0,麦西恩 烘烤玉米脆170g 清真玉米片薯片芝士休闲食品零食膨化,上海玉米,"{""groupProps"":[{""基本信息"":[{""生产日期"":""2018年01月01日 至 2018年01月01日""},{""品牌"":""mission/麦西恩 ""},{""系列"":""玉米脆170g（五种口味） ""},{""膨化食品种类"":""其他/other ""},{""是否含糖"":""含糖 ""},{""产地"":""中国大陆 ""},{""省份"":""上海 ""},{""包装方式"":""包装 ""},{""口味"":""原味 烧烤味 番茄味 芝士味 蒜香黄油味 ""},{""净含量"":""170g ""},{""生产许可证编号"":""SC12431012000389""},{""厂名"":""麦西恩食品(上海)有限公司""},{""厂址"":""上海市奉贤区南桥镇五星中心路933号;""},{""厂家联系方式"":""4006477432""},{""配料表"":""玉米脆,棕榈油,水,食用盐...""},{""储藏方法"":""常温保存""},{""保质期"":""270""}]}]}",1080102008,食品保健,,,,,,0
523,524,40499328038.0,食养家香菇农家干货特级香菇冬菇蘑菇土特产新货菇香肉厚精选韶关,韶关蘑菇,"{""groupProps"":[{""基本信息"":[{""菌菇种类"":""香菇""},{""包装方式"":""食用农产品""},{""产地"":""中国大陆""},{""省份"":""广东省""},{""城市"":""韶关市""},{""品牌"":""食养家""},{""系列"":""菇菌""},{""规格"":""100克""},{""净含量"":""100g""}]}]}",1080202006,食品保健,蔬菜,,,,,0
524,525,35748879787.0,2017秋茶 安溪铁观音毛茶浓香型特级新茶带梗铁观音茶叶500g散装,泉州铁观音,"{""groupProps"":[{""基本信息"":[{""包装方式"":""食用农产品""},{""茶种类"":""铁观音""},{""生长季节"":""秋季""},{""级别"":""特级""},{""产地"":""中国大陆""},{""省份"":""福建省""},{""城市"":""泉州市""},{""套餐份量"":""5人""},{""乌龙茶干茶形状"":""壮结""},{""配送频次"":""1周2次""},{""口味"":""浓香型""},{""口感"":""醇厚甘爽""},{""价格段"":""60-99元""},{""净含量"":""500g""}]}]}",1080501001,食品保健,茶饮,,{'安溪铁观音': '安溪'},,安溪铁观音,2
525,526,19117285549.0,贵州省遵义市道真县正安县务川县特产油茶 绿茶熬制仡佬族特产,贵州绿茶,"{""groupProps"":[{""基本信息"":[{""包装方式"":""食用农产品""},{""产地"":""中国大陆""},{""省份"":""贵州省""},{""品牌"":""黔人坊""},{""系列"":""道真县油茶""},{""规格"":""250g""},{""净含量"":""250g""}]}]}",1080502001,食品保健,茶饮,,{'道真绿茶': '道真'},,道真绿茶,2
526,527,43668111360.0,名华益生茶养肝茶养生茶润生茶解酒茶下火凉茶250g,汕尾茶,"{""groupProps"":[{""基本信息"":[{""生产日期"":""2018年05月16日 至 2018年05月18日""},{""生产许可证编号"":""QS441514020215""},{""厂名"":""汕尾市源滋堂养生茶业有限公司""},{""厂址"":""汕尾市区工业大道崇文职校右侧""},{""厂家联系方式"":""13712863881""},{""配料表"":""罗汉果，杭菊花，茯苓，昆布等""},{""储藏方法"":""防潮，防异味避光直射""},{""保质期"":""730""},{""食品添加剂"":""无添加""},{""包装方式"":""包装""},{""包装种类"":""罐装""},{""茶种类"":""茉莉花""},{""产地"":""中国大陆""},{""省份"":""广东省""},{""城市"":""汕尾市""},{""适用季节"":""冬季,春季,夏季,秋季""},{""品牌"":""有记益生茶""},{""系列"":""养生茶""},{""净含量"":""250g""}]}]}",1080501003,食品保健,0,,,,,0
527,528,563000000000.0,小猪佩奇300g蔓越莓味牛奶味曲奇饼干佩佩猪儿童休闲小零食大礼包,广东牛,"{""groupProps"":[{""基本信息"":[{""生产日期"":""2018年09月01日 至 2018年10月02日""},{""生产许可证编号"":""SC11344190005110""},{""厂名"":""东莞亿智食品有限公司""},{""厂址"":""东莞市东坑镇凤大村""},{""厂家联系方式"":""4006120918""},{""配料表"":""见包装""},{""保质期"":""365""},{""食品添加剂"":""见包装""},{""品牌"":""小猪佩奇""},{""系列"":""曲奇饼干""},{""口味"":""牛奶味300g,蔓越莓味300g,红提味300g,（牛奶+蔓越莓+红提）混搭300g,注心柠檬味300g,注心草莓味300g,注心巧克力味300g,（注心三口味）混搭300g""},{""产地"":""中国大陆""},{""省份"":""广东省""},{""包装方式"":""散装""},{""净含量"":""500g""}]}]}",1080101001,食品保健,,,,,,0
528,529,41864444668.0,包邮 清翠香 广东英德红茶英红九号银装 红茶礼品礼盒,英德市红茶,"{""groupProps"":[{""基本信息"":[{""生产日期"":""2018年01月01日 至 2018年10月01日""},{""生产许可证编号"":""QS441814010044""},{""厂名"":""广东省英德华侨茶场茶厂""},{""厂址"":""英德市东华镇华侨茶场""},{""厂家联系方式"":""4007770084""},{""配料表"":""鲜茶叶""},{""储藏方法"":""密封防潮防异味""},{""保质期"":""730""},{""食品添加剂"":""无""},{""品牌"":""清翠香""},{""产地"":""中国大陆""},{""省份"":""广东省""},{""城市"":""英德市""},{""包装种类"":""罐装""},{""包装方式"":""包装""},{""价格段"":""60-99元""},{""茶种类"":""英德红茶""},{""级别"":""特级""},{""商品条形码"":""6931506510042""},{""净含量"":""150""}]}]}",1080501005,食品保健,茶饮,,{'英德红茶': '英德红'},,英德红茶,2
529,530,10381302636.0,梧溪村品牌漳平水仙茶叶饼型 福建特产厚德厂家直销 漳平水仙,龙岩茶叶,"{""groupProps"":[{""基本信息"":[{""包装方式"":""食用农产品""},{""茶种类"":""水仙""},{""生长季节"":""春季""},{""级别"":""一级""},{""产地"":""中国大陆""},{""省份"":""福建省""},{""城市"":""龙岩市""},{""口味"":""醇香型""},{""口感"":""醇厚甘爽""},{""价格段"":""100-199元""},{""品牌"":""梧溪村""},{""系列"":""乌龙茶""},{""净含量"":""500g""}]}]}",1080501001,食品保健,花卉,,{'漳平水仙茶': ''},,漳平水仙茶,2
530,531,566000000000.0,正宗安溪感德新茶高山铁观音王茶叶特级浓香型1725兰花香500g包邮,泉州铁观音,"{""groupProps"":[{""基本信息"":[{""包装方式"":""食用农产品""},{""茶种类"":""铁观音""},{""产地"":""中国大陆""},{""省份"":""福建省""},{""城市"":""泉州市""},{""净含量"":""500克""}]}]}",10805,食品保健,茶饮,,{'安溪铁观音': '安溪'},,安溪铁观音,2
531,532,557000000000.0,正品桔梗新货桔梗干 中药材桔梗 统货桔梗切片500克包邮,黄山桔梗,"{""groupProps"":[{""基本信息"":[{""包装方式"":""食用农产品""},{""产地"":""中国大陆""},{""省份"":""安徽省""},{""城市"":""黄山市""},{""适用对象"":""全部适用""},{""品牌"":""名训堂""},{""系列"":""桔梗""},{""规格"":""一斤""},{""净含量"":""500g""}]}]}",1990101,药品器械,草药,,,,,0
532,533,562000000000.0,甘松50g 香松/甘松/干松 黑鸭卤料/调料香料,陇南鸭,"{""groupProps"":[{""基本信息"":[{""包装方式"":""食用农产品""},{""产地"":""中国大陆""},{""省份"":""甘肃省""},{""城市"":""陇南市""},{""净含量"":""50g""}]}]}",1080301003,食品保健,草药,,,,,0
533,534,559000000000.0,味到舌足香卤脆莲藕30g小包装藕片香辣藕丁湖南卤味特产小吃零食,湖南莲藕,"{""groupProps"":[{""基本信息"":[{""生产日期"":""2018年02月01日 至 2018年04月15日""},{""生产许可证编号"":""QS430616010658""},{""产品标准号"":""SB/T10439""},{""厂名"":""湖南汉人菜业有限公司""},{""厂址"":""湖南省岳阳县麻塘镇大塘村合兴组""},{""厂家联系方式"":""0730-7833222""},{""配料表"":""莲藕 辣椒 植物油 食用盐、天然香辛料等""},{""储藏方法"":""常温保存，宜低温保存""},{""保质期"":""365""},{""食品添加剂"":""详见包装""},{""重量(g)"":""30""},{""包装方式"":""包装""},{""产地"":""中国大陆""},{""省份"":""湖南省""},{""口味"":""烧烤脆莲藕,山椒脆莲藕,麻甜脆莲藕,黑鸭味脆莲藕,香卤脆莲藕,辣卤脆莲藕""}]}]}",1080102009,食品保健,,,,,,0
534,535,567000000000.0,包邮5斤新鲜土豆农家自种非转基因新鲜迷你小土豆新鲜蔬菜马铃薯,枣庄马铃薯,"{""groupProps"":[{""基本信息"":[{""包装方式"":""散装 ""},{""产地"":""中国大陆 ""},{""省份"":""山东省 ""},{""城市"":""枣庄市 ""},{""品牌"":""轻香果园 ""},{""净含量"":""2500g ""},{""厂名"":""双货商贸有限公司""},{""厂址"":""山东枣庄""},{""厂家联系方式"":""17091236632""},{""保质期"":""15""}]}]}",10802,食品保健,蔬菜,,,,,0
535,536,41366944195.0,【买一发六】大红袍茶叶 乌龙茶 特级武夷山岩茶 大红袍300g包邮,南平茶叶,"{""groupProps"":[{""基本信息"":[{""包装方式"":""食用农产品""},{""茶种类"":""闽红""},{""级别"":""特级""},{""生长季节"":""春季""},{""产地"":""中国大陆""},{""省份"":""福建省""},{""城市"":""南平市""},{""食品工艺"":""小种红茶""},{""价格段"":""100-199元""},{""净含量"":""50g""}]}]}",1080501001,食品保健,茶饮,,"{'武夷山岩茶': '武夷山', '武夷山大红袍': '武夷山'}",,,-1
536,537,38817948928.0,自制 醃制高丽菜 疙瘩丝 辣疙瘩丝 咸菜 生大头疙瘩丝,宿迁大头菜,"{""groupProps"":[{""基本信息"":[{""净含量"":""500g""},{""包装方式"":""餐饮制售""},{""产地"":""中国大陆""},{""省份"":""江苏省""},{""城市"":""宿迁市""}]}]}",1080202006,食品保健,,,,,,0
537,538,43068801751.0,当年新货东北长白山特产纯野生榛子熟榛子1斤包邮2斤送小钳子,吉林榛子,"{""groupProps"":[{""基本信息"":[{""净含量"":""500g""},{""包装方式"":""食用农产品""},{""品牌"":""绿色精灵""},{""系列"":""特产""},{""产地"":""中国大陆""},{""省份"":""吉林省""},{""是否新货"":""是""}]}]}",1080102006,食品保健,坚果,,,,,0
538,539,531000000000.0,正宗深山野生杜仲皮 老树厚皮干货月子汤可磨粉500g包邮,六安杜仲,"{""groupProps"":[{""基本信息"":[{""包装方式"":""食用农产品""},{""产地"":""中国大陆""},{""省份"":""安徽省""},{""城市"":""六安市""},{""品牌"":""other/其他""},{""系列"":""野生""},{""规格"":""切断""},{""净含量"":""500g""}]}]}",1080601005,食品保健,草药,,,,,0
539,540,522000000000.0,绿之韵三十九铺黑茶 五福临门套装 精制茯砖（口粮茶）300克*5块,湖南黑茶,"{""groupProps"":[{""基本信息"":[{""生产日期"":""2015年09月01日 至 2015年09月02日""},{""生产许可证编号"":""QS442006010877""},{""厂名"":""中山市美太保健制品有限公司""},{""厂址"":""中山市小榄镇工业大道南23号""},{""厂家联系方式"":""86-731-83219888""},{""配料表"":""安化六洞茶区黑毛茶""},{""保质期"":""1000000""},{""食品添加剂"":""无""},{""包装方式"":""包装""},{""包装种类"":""袋装""},{""茶种类"":""金花茯砖""},{""级别"":""二级""},{""生长季节"":""春季""},{""是否为有机食品"":""否""},{""产地"":""中国大陆""},{""省份"":""湖南省""},{""形状"":""砖茶""},{""品牌"":""绿之韵""},{""系列"":""黑茶""},{""净含量"":""300克""}]}]}",1080501002,食品保健,茶饮,,,,,0
540,541,520000000000.0,云南普洱茶生茶2015年老班章黄片250克砖茶纯料春茶热卖促销包邮,勐海县普洱茶,"{""groupProps"":[{""基本信息"":[{""生产日期"":""2015年03月05日 至 2015年03月07日""},{""生产许可证编号"":""SC11453282252743""},{""厂名"":""勐海靖轩茶业有限公司""},{""厂址"":""云南省西双版纳州勐海县勐海镇曼短村委会曼峦回村""},{""厂家联系方式"":""0871-65617136""},{""配料表"":""云南大叶种晒青毛茶""},{""储藏方法"":""通风，干燥，无污染，无异味的环境下存放""},{""保质期"":""99999""},{""食品添加剂"":""无""},{""形状"":""砖茶""},{""产地"":""中国大陆""},{""省份"":""云南省""},{""城市"":""西双版纳傣族自治州""},{""包装种类"":""常规棉纸包装""},{""包装方式"":""包装""},{""净含量"":""250g""}]}]}",1080501002,食品保健,茶饮,,{'普洱茶': ''},,普洱茶,2
541,542,520000000000.0,大兴安岭正品北圣北聖野生蓝莓果干 蓝梅干无添加剂健康零食500g,大兴安岭蓝莓果干,"{""groupProps"":[{""基本信息"":[{""生产日期"":""2018年07月18日 至 2018年07月18日""},{""生产许可证编号"":""QS232717010036""},{""厂名"":""大兴安岭万鑫山特产品有限公司""},{""厂址"":""大兴安岭地区加格达奇区长虹社区鑫源居委会""},{""厂家联系方式"":""18845717176""},{""配料表"":""蓝莓果实、果葡糖浆、白砂糖""},{""储藏方法"":""置阴凉干燥通风处密封存放""},{""保质期"":""365""},{""食品添加剂"":""无""},{""净含量"":""500g""},{""包装方式"":""包装""},{""商品条形码"":""6958839900210""},{""食品口味"":""原味""},{""食品工艺"":""果干类""},{""是否含糖"":""含糖""},{""产地"":""中国大陆""},{""省份"":""黑龙江省""},{""城市"":""大兴安岭地区""},{""特产品类"":""大兴安岭蓝莓果干""}]}]}",1080102007,食品保健,水果,大兴安岭蓝莓果干,,,大兴安岭蓝莓果干,1
542,543,38248763590.0,新鲜蔬菜水果贝贝小番茄 圣女果 小西红柿 农家自种 4斤装,潍坊番茄,"{""groupProps"":[{""基本信息"":[{""包装方式"":""食用农产品""},{""品种"":""小番茄""},{""热卖时间"":""1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月""},{""产地"":""中国大陆""},{""省份"":""山东省""},{""城市"":""潍坊市""},{""品牌"":""颐元方舟""},{""系列"":""小番茄""},{""规格"":""2500g""},{""净含量"":""2000g""}]}]}",1080201005,食品保健,水果,,,{'圣女小番茄': '圣女'},圣女小番茄,3
543,544,523000000000.0,云南白茶月光美人景谷秧塔大白茶普洱茶生茶古树茶月光白七子饼茶,普洱茶,"{""groupProps"":[{""基本信息"":[{""品牌"":""佘咏糠""},{""系列"":""月光白""},{""普洱生产工艺"":""生茶""},{""形状"":""饼茶""},{""产地"":""中国大陆""},{""省份"":""云南省""},{""城市"":""普洱市""},{""是否为有机食品"":""否""},{""普洱茶年份"":""1年(含)-3年(不含)""},{""包装方式"":""食用农产品""},{""套餐份量"":""1人""},{""套餐周期"":""1周""},{""配送频次"":""1周1次""},{""价格段"":""100-199元""},{""特产品类"":""普洱茶""},{""茶区"":""普洱茶区""},{""净含量"":""357g""}]}]}",1080501002,食品保健,茶饮,普洱茶,,,普洱茶,1
